Order Number,Date,Order value,Order Description,Location,Supplier,Unit Cost,Order Quantity,Line Cost,Order Number Grouped,Total Order Cost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPM/95233,08/09/14,"£5,150.00",T88 COMMON LIME REDUCE BACL TO PREVIOUS POINTS OF REDUCTION,"SITE MANAGER, STC",VISTA LANDSCAPE MANAGEMENT LTD,£187.50,1.00,£187.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPM/95233,08/09/14,"£5,150.00",T94 NORWAY MAPLE REMOVE EPICORMIC GROWTH FROM STEM,"SITE MANAGER, STC",VISTA LANDSCAPE MANAGEMENT LTD,£62.50,1.00,£62.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPM/95233,08/09/14,"£5,150.00",T99 TREE FELL RE-POISON TO PREVENT GROWTH,"SITE MANAGER, STC",VISTA LANDSCAPE MANAGEMENT LTD,£50.00,1.00,£50.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPM/95233,08/09/14,"£5,150.00",T60 CROWN LIFT TO HEIGHT OVER ROAD TO 5M OVER CAR PARK,"SITE MANAGER, STC",VISTA LANDSCAPE MANAGEMENT LTD,£250.00,1.00,£250.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18795,08/09/14,"£6,422.85",LEYTONSTONE FS - EMERGENCY LIGHTING REPAIRS,LEYTONSTONE FIRE STATION,COFELY WORKPLACE LIMITED,"£6,422.85",1.00,"£6,422.85",PSP/18795,"£6,422.85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18799,09/09/14,"£9,835.00",BARNET FS - INTERCEPTOR MAINTENANCE,PROPERTY SERVICES (3 US),FAHEY BUILDERS LTD============,"£1,967.00",1.00,"£1,967.00",PSP/18799,"£9,835.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18799,09/09/14,"£9,835.00",CLAPHAM FS - INTERCEPTOR MAINTENANCE,PROPERTY SERVICES (3 US),FAHEY BUILDERS LTD============,"£1,967.00",1.00,"£1,967.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18799,09/09/14,"£9,835.00",RICHMOND FS - INTERCEPTOR MAINTENANCE,PROPERTY SERVICES (3 US),FAHEY BUILDERS LTD============,"£1,967.00",1.00,"£1,967.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18799,09/09/14,"£9,835.00",WANDSWORTH FS - INTERCEPTOR MAINTENANCE,PROPERTY SERVICES (3 US),FAHEY BUILDERS LTD============,"£1,967.00",1.00,"£1,967.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18799,09/09/14,"£9,835.00",HAYES FS - INTERCEPTOR MAINTENANCE,PROPERTY SERVICES (3 US),FAHEY BUILDERS LTD============,"£1,967.00",1.00,"£1,967.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18800,09/09/14,"£5,110.00",PARK ROYAL FS - INTERCEPTOR MAINTENANCE,PROPERTY SERVICES (3 US),MOOLANDS LTD,£730.00,1.00,£730.00,PSP/18800,"£5,110.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18800,09/09/14,"£5,110.00",RUISLIP FS - INTERCEPTOR MAINTENANCE,PROPERTY SERVICES (3 US),MOOLANDS LTD,£730.00,1.00,£730.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18800,09/09/14,"£5,110.00",BARKING FS - INTERCEPTOR MAINTENANCE,PROPERTY SERVICES (3 US),MOOLANDS LTD,£730.00,1.00,£730.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18800,09/09/14,"£5,110.00",HAINAULT FS - INTERCEPTOR MAINTENANCE,PROPERTY SERVICES (3 US),MOOLANDS LTD,£730.00,1.00,£730.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18800,09/09/14,"£5,110.00",NEW MALDEN FS - INTERCEPTOR MAINTENANCE,PROPERTY SERVICES (3 US),MOOLANDS LTD,£730.00,1.00,£730.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18800,09/09/14,"£5,110.00",KINGSTON FS - INTERCEPTOR MAINTENANCE,PROPERTY SERVICES (3 US),MOOLANDS LTD,£730.00,1.00,£730.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18800,09/09/14,"£5,110.00",WENNINGTON FS - INTERCEPTOR MAINTENANCE,PROPERTY SERVICES (3 US),MOOLANDS LTD,£730.00,1.00,£730.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSE/52244,09/09/14,"£9,828.00",NFWT TO VEHICLES PAYMENTS,PROCUREMENT FLEET PFI (1US),BABCOCK CRITICAL SERVICES LTD,"£9,828.00",1.00,"£9,828.00",TSE/52244,"£9,828.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSE/52264,11/09/14,"£7,442.40",AGENCY WORKERS - FRS          INITIAL PLACEMENT,LONDON OPERATIONS CTR (MERTON),ADECCO UK LIMITED=============,£17.72,420.00,"£7,442.40",TSE/52264,"£7,442.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18825,12/09/14,"£5,047.94",LEWISHAM FS - REPLACE FAULTY LIGHTING WITH LED LUMINAIRES,LEWISHAM FIRE STATION,KIER BUILDING SERV ENGINEERS==,"£5,047.94",1.00,"£5,047.94",PSP/18825,"£5,047.94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGS/09094,15/09/14,"£6,986.00",BATTERY PACK NIMH (MERLIN),P.E. GROUP,DRAEGER SAFETY UK LIMITED=====,£99.80,70.00,"£6,986.00",PGS/09094,"£6,986.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18829,15/09/14,"£7,107.00",NEW WEST NORWOOD FIRE STATION - REBUILD/REFURBISHMENT,PROPERTY SERVICES (3 US),WOOD & WOOD INTERNATIONL SIGNS,"£7,107.00",1.00,"£7,107.00",PSP/18829,"£7,107.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18830,15/09/14,"£6,987.00",NEW WEST NORWOOD FIRE STATION - REBUILD/REFURBISHMENT,PROPERTY SERVICES (3 US),SURREY BLIND & CURTAIN CO=====,£1.00,"6,987.00","£6,987.00",PSP/18830,"£6,987.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18857,18/09/14,"£6,999.00",EAST HAM FS - LED YARD LIGHTING,EAST HAM FIRE STATION,MOOLANDS LTD,"£6,999.00",1.00,"£6,999.00",PSP/18857,"£6,999.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18859,18/09/14,"£6,012.77",SHOREDITCH-RECTIFICATION OF DEFECTIVE APPLIANCE BAY LIGHTING,SHOREDITCH FIRE STATION,MERLIN ELECTRICAL SERVICES LTD,£1.00,"3,875.77","£3,875.77",PSP/18859,"£6,012.77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18859,18/09/14,"£6,012.77","SHOREDITCH FS-ADDITIONAL WORKS,REWIRE CALL LIGHTING CIRCUITS",SHOREDITCH FIRE STATION,MERLIN ELECTRICAL SERVICES LTD,£1.00,"2,137.00","£2,137.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSE/52378,18/09/14,"£7,345.80",AGENCY WORKERS - FRS          EXTENSION OF PLACEMENT,(SE) P'MANCE/M'TORING-LEWISHAM,ADECCO UK LIMITED=============,£17.49,420.00,"£7,345.80",TSE/52378,"£7,345.80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSE/52395,18/09/14,"£5,825.00",VOLUNTEER YOUTH ENGAGEMENT    - FABTIC,COMM. FIRE CADETS CNTRL (2 US),FABTIC LTD,"£5,825.00",1.00,"£5,825.00",TSE/52395,"£5,825.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18866,19/09/14,"£5,855.00",LAMBETH FS - SUNDRY REPAIRS AND IMPROVEMENTS,LAMBETH FIRE STATION,B NOKES CONTRACTS LTD,"£5,855.00",1.00,"£5,855.00",PSP/18866,"£5,855.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18870,22/09/14,"£8,523.00",UNION STREET HQ - SUPPLY NEW GREEN MILLIKEN CARPET TILES,UNION STREET HQ - FM,CARPETS & FLOOR COVERS DIRECT=,"£8,523.00",1.00,"£8,523.00",PSP/18870,"£8,523.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18871,22/09/14,"£9,932.52",CHINGFORD FS - HEATING FEASIBILITY,CHINGFORD FIRE STATION,URS SCOTT WILSON LIMITED,"£9,932.52",1.00,"£9,932.52",PSP/18871,"£9,932.52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCE/02089,22/09/14,"£5,003.83","SUPPLY, CONFIGURE & FIT NEW CISCO 2811 ROUTER FOR PAGING SYS",RADIO GROUP (RUISLIP),ARQIVA NO 2 LIMITED===========,"£5,003.83",1.00,"£5,003.83",RCE/02089,"£5,003.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSE/52463,23/09/14,"£6,657.00",AGENCY WORKERS - FRS          INITIAL PLACEMENT,IT CUSTOMER SUPPORT (1 US),ADECCO UK LIMITED=============,£15.85,420.00,"£6,657.00",TSE/52463,"£6,657.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSE/52483,23/09/14,"£5,052.00",CONSULTANTS,HR ADVISORY&CO'SELLING 2SB STC,CORE IMS LTD==================,"£5,052.00",1.00,"£5,052.00",TSE/52483,"£5,052.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18885,24/09/14,"£5,871.75",WENNINGTON. HOSE AND SECURE STORE,WENNINGTON FIRE STATION,B NOKES CONTRACTS LTD,"£5,871.75",1.00,"£5,871.75",PSP/18885,"£5,871.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18886,24/09/14,"£9,025.00",ASBESTOS REINSPECTIONS - BELSIZE FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£350.00,1.00,£350.00,PSP/18886,"£9,025.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18886,24/09/14,"£9,025.00",ASBESTOS REINSPECTIONS - CHISWICK FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£350.00,1.00,£350.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18886,24/09/14,"£9,025.00",ASBESTOS REINSPECTIONS - CLERKENWELL FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£350.00,1.00,£350.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18886,24/09/14,"£9,025.00",ASBESTOS REINSPECTIONS - HOLLOWAY FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£350.00,1.00,£350.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18886,24/09/14,"£9,025.00",ASBESTOS REINSPECTIONS - KENTISH TOWN FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£350.00,1.00,£350.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18886,24/09/14,"£9,025.00",ASBESTOS REINSPECTIONS - NORTH KENSINGTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£55.00,1.00,£55.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18886,24/09/14,"£9,025.00",ASBESTOS REINSPECTIONS - PADDINGTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£350.00,1.00,£350.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18886,24/09/14,"£9,025.00",ASBESTOS REINSPECTIONS - PARK ROYAL FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£350.00,1.00,£350.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18886,24/09/14,"£9,025.00",ASBESTOS REINSPECTIONS - WEST HAMPSTEAD FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£350.00,1.00,£350.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18886,24/09/14,"£9,025.00",ASBESTOS REINSPECTIONS - WILLESDEN FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£350.00,1.00,£350.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18886,24/09/14,"£9,025.00",ASBESTOS REINSPECTIONS - ENFIELD FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£350.00,1.00,£350.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18886,24/09/14,"£9,025.00",ASBESTOS REINSPECTIONS - ERITH FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£350.00,1.00,£350.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18886,24/09/14,"£9,025.00",ASBESTOS REINSPECTIONS - FULHAM FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£350.00,1.00,£350.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18886,24/09/14,"£9,025.00",ASBESTOS REINSPECTIONS - HAINAULT FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£350.00,1.00,£350.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18886,24/09/14,"£9,025.00",ASBESTOS REINSPECTIONS - HESTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£350.00,1.00,£350.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18886,24/09/14,"£9,025.00",ASBESTOS REINSPECTIONS - WANDSWORTH FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£350.00,1.00,£350.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18886,24/09/14,"£9,025.00",ASBESTOS REINSPECTIONS - PLUMSTEAD FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£350.00,1.00,£350.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18886,24/09/14,"£9,025.00",ASBESTOS REINSPECTIONS - RICHMOND FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£350.00,1.00,£350.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18886,24/09/14,"£9,025.00",ASBESTOS REINSPECTIONS - TOOTINGFS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£55.00,1.00,£55.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18886,24/09/14,"£9,025.00",ASBESTOS REINSPECTIONS - WOODFORD FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£55.00,1.00,£55.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSP/18886,24/09/14,"£9,025.00",ASBESTOS REINSPECTIONS - CHINGFORD FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,£350.00,1.00,£350.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
